Troy	Ireland	6/9/1941	68160	6	Common-Law	Finances	71	false	false	Cras.interdum.Nunc@arcu.com	23, 49, 41, 13, 29	true	false	24-35	1	water	monkey	capricorn	Khaki, Gray	LavenderBlush	SAMSUNG TUL&#304;P LE-40M87BD	red	red-violet	medium	cat	true	15-20	true	false	16-49	85	Subaru 		linux	lg	turkcell	Royal London	&#350;ile	silah	false	true	true	true	false	female	3-4/week	maybe	false	11	yes	no	tennis, golf, walking	7	5000-9999	500-999	0	false	true	false	true	false	false	false	false	true	true	2500-4999	global	true	false	8	0-5
Temecula	Netherlands	19/11/1993	76895	2	Single	Media Relations	29	true	true	ligula.elit@semeget.edu	21, 23, 5, 27, 49	true	true	36-44	10	metal	rat	libra	ForestGreen, MediumVioletRed, DodgerBlue, Bisque	Aqua	TOSHIBA REGZA 47Z3000D	brown	amber	light	bird	false	9-14	false	false	100-499	56	Subaru 	reggae, country, r&b-soul, alternative, world	linux	samsung	turkcell	Versace	Sancaktepe	at	false	false	false	true	true	female	once a week	yes sure	true	4	no	yes	running, walking, swimming, fishing, cycling	1	500-999	2500-4999	0	true	true	true	true	true	false	false	false	false	false	2500-4999	none	true	true	3	5-15
Milwaukee	Kazakhstan	31/5/1969	67836	6	Single	Sales and Marketing	61	false	true	tristique@nec.edu	15, 13, 21, 9, 5	true	false	9-17	1	fire	dragon	libra		Darkorange	SHARP AQUOS LC-46XL1E	black	green	black	dog	true	4-8	false	false	50-99	78	Chrysler		linux	lg	avea	Lacoste	Sancaktepe	silah	false	true	false	false	true	male	not applicable	maybe	true	17	no	no	golf, tennis, running, cycling, fishing	2	500-999	500-999	0	false	false	true	false	false	true	false	false	false	false	500-999	local	true	false	4	5-15
San Marino	Saint Kitts and Nevis	12/3/1951	74100	10	Married	Legal Department	7	true	true	ac.mattis@arcu.edu	23, 11, 29, 37, 3	false	false	45-53	7	wood	dragon	libra		LightCoral	TOSHIBA REGZA 47Z3000D	blond	amber	fair	cat	true	21-31	false	false	100-499	107	Chevrolet	hiphop, dance-electronica, pop, reggae, world	mac-os x	blackberry	avea	Police	Sar&#305;yer	silah	true	false	true	true	true	male	daily once	yes sure	false	19	yes	no		7	0	500-999	0	true	true	false	false	true	false	true	true	true	true	1000-2499	local	false	true	3	5-15
Stanton	Serbia and Montenegro	23/2/1969	06284	4	Divorced	Customer Service	53	false	false	ac.mattis.velit@Quisque.org	47, 27, 19, 9, 33	true	false	63-71	4	metal	dog	aquarius	LightGoldenRodYellow, GreenYellow, SkyBlue	LightCyan	Sharp AQUOS LC-37HD1E	blond	gray	brown	bird	false	4-8	false	true	4-8	92	Audi	country	linux	siemens	avea	Swatch	Bak&#305;rköy	silah	false	false	false	true	true	female	not applicable	maybe	false	8	yes	yes		2	1-99	5000-9999	10-19	true	false	false	true	true	true	false	false	true	true	500-999	global	true	false	10	5-15
Fayetteville	Guinea-bissau	20/2/1925	93639	4	Married	Asset Management	1	false	false	feugiat.metus.sit@natoquepenatibus.ca	29, 27, 37, 23, 35	true	false	24-35	2	water	rat	cancer	MediumBlue	Navy	TOSHIBA REGZA 42WLT66	brown	hazel	fair	cat	false	1-3	true	true	9-15	78	Buick		windows	htc	avea	Victorinox	Avc&#305;lar	avrat	true	true	true	true	false	female	once per 15 days	maybe	true	13	no	yes	cycling	7	10000+	1000-2499	0	true	false	true	false	true	false	false	false	true	true	2500-4999	global	true	true	2	0-5
Marquette	Christmas Island	2/5/1944	26195	7	Single	Customer Service	3	true	true	vel.quam@nuncullamcorper.edu	47, 35, 37, 29, 11	true	false	9-17	4	water	dog	pisces		Beige	PHILIPS CINEOS 42PFL7432D	red	gray	olive	cat	true	9-14	true	true	9-15	36	Cadillac		mac-os x	htc	vodafone	Polar	Küçükçekmece	silah	false	false	true	true	false	female	not applicable	dont know	false	1	no	no	tennis, football	1	5000-9999	0	5-9	true	false	true	true	true	true	false	true	true	true	5000-9999	global	false	true	3	5-15
Laguna Beach	Libyan Arab Jamahiriya	24/4/1967	90251	5	Divorced	Payroll	73	false	true	parturient.montes@ac.ca	17, 41, 15, 1, 47	false	false	36-44	2	earth	monkey	taurus	LightSalmon, Olive, LimeGreen, SaddleBrown	BlanchedAlmond	SHARP AQUOS 1080p HDMI 1.3-1.2 FULL HD LCD TV	gray-white	gray	brown	dog	true	9-14	false	true	9-15	40	Dodge	blues, alternative	windows	apple	vodafone	Bering	&#350;i&#351;li	avrat	false	true	true	true	true	male	not applicable	dont know	false	10	no	yes		5	100-499	10000+	20-49	true	true	false	false	true	false	true	false	true	true	500-999	global	false	true	1	5-15
New Castle	Kenya	7/1/1939	96103	10	Married	Asset Management	47	false	false	aliquet@apurusDuis.ca	3, 47, 17, 31, 7	true	false	24-35	1	water	rabbit	leo	LightSlateGrey, MediumSpringGreen, DarkGrey	LightSlateGrey	PHILIPS CINEOS 37PFL9632D	red	brown	fair	cat	false	4-8	true	false	0	88	Suzuki	pop, jazz, ethnic-folk	windows	lg	vodafone	Radley	Üsküdar	avrat	false	false	true	false	true	female	once a month	maybe	false	14	yes	no	football, cycling, swimming	7	0	500-999	1-4	false	true	false	true	false	false	true	true	false	true	0	none	false	false	8	0-5
Pierre	Aruba	3/1/1942	75494	1	Common-Law	Research and Development	47	false	true	ante@tellus.edu	41, 31, 29, 37, 15	true	false	45-53	9	metal	dragon	pisces	LightGreen, Salmon, Blue, LightBlue	LightSlateGrey	JVC LT-47X788	gray-white	amber	black	dog	true	1-3	true	true	1-3	109	Hummer	reggae, ethnic-folk	mac-os x	sony-ericsson	turkcell	Swatch	Gaziosmanpa&#351;a	avrat	true	true	true	false	false	female	twice a day	maybe	true	14	yes	yes	squash, fitness	4	0	0	0	true	false	false	true	true	false	true	false	true	false	500-999	local	false	true	5	15-45
Dana Point	Andorra	2/7/1990	17747	7	Divorced	Human Resources	43	true	false	Duis.ac@lacinia.ca	9, 47, 15, 3, 33	false	true	63-71	5	water	horse	aquarius	Salmon, Sienna	Red	TOSHIBA REGZA 37X3030D	chestnut	hazel	medium	cat	true	4-8	false	true	1-3	107	Acura	blues, reggae, funk	mac-os x	blackberry	avea	Tommy Hilfiger	Üsküdar	avrat	true	true	false	true	false	male	twice a day	maybe	false	8	no	yes	cycling	3	1000-4999	10000+	10-19	true	true	true	false	true	true	true	true	true	true	500-999	local	true	false	4	15-45
Lansing	American Samoa	6/1/1977	74279	1	Common-Law	Media Relations	7	true	true	felis.purus@auctorodioa.ca	3, 47, 49, 41, 43	true	true	54-62	10	metal	horse	gemini		Violet	PANASONIC VIERA TH-50PZ750U	brown	green	medium	bird	true	4-8	true	false	50-99	48	Hummer	jazz, reggae, r&b-soul, ethnic-folk	mac-os x	motorola	avea	Polar	Ümraniye	avrat	false	true	false	true	true	male	3-4/week	dont know	false	16	no	yes	fitness, golf, weight training	4	500-999	0	20-49	true	false	false	true	true	false	true	false	false	false	500-999	local	false	false	6	15-45
Brown Deer	Ukraine	25/10/1988	00715	8	Single	Payroll	59	false	true	imperdiet@lorem.org	31, 47, 19, 7, 21	false	true	63-71	10	metal	rabbit	scorpio	Maroon, Fuchsia	LightSlateGrey	PHILIPS CINEOS 52PFL9732D	auburn	brown	olive	cat	true	1-3	true	true	50-99	81	Dodge	funk, reggae, pop, classical, blues	windows	motorola	avea	Hugo Boss	Arnavutköy	at	false	false	true	false	false	female	daily once	dont know	false	13	no	yes	walking, golf	3	10000+	5000-9999	20-49	true	true	true	false	false	false	false	false	true	false	1000-2499	none	false	false	3	45+

